地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
0,25,c7,北海道旅客鉄道,千歳,北広島,,0,0
0,25,c9,北海道旅客鉄道,千歳,島松,,0,0
0,25,ca,北海道旅客鉄道,千歳,恵み野,,0,0
0,25,cb,北海道旅客鉄道,千歳,恵庭,,0,0
0,25,cc,北海道旅客鉄道,千歳,サッポロビール庭園,,0,0
0,25,cd,北海道旅客鉄道,千歳,長都,,0,0
0,25,cf,北海道旅客鉄道,千歳,千歳,,0,0
0,25,d0,北海道旅客鉄道,千歳,南千歳,,0,0
0,25,d2,北海道旅客鉄道,千歳,美々,,0,0
0,25,d4,北海道旅客鉄道,千歳,植苗,,0,0
0,26,3,東日本旅客鉄道,東北本,尾久,,0,0
0,26,6,東日本旅客鉄道,赤羽,十条,,0,0
0,26,7,東日本旅客鉄道,赤羽,板橋,,0,0
0,26,41,西日本旅客鉄道,呉,三原,,0,0
0,26,42,西日本旅客鉄道,呉,須波,,0,0
0,26,43,西日本旅客鉄道,呉,安芸幸崎,,0,0
0,26,44,西日本旅客鉄道,呉,忠海,,0,0
0,26,45,西日本旅客鉄道,呉,安芸長浜,,0,0
0,26,46,西日本旅客鉄道,呉,大乗,,0,0
0,26,47,西日本旅客鉄道,呉,竹原,,0,0
0,26,48,西日本旅客鉄道,呉,吉名,,0,0
0,26,49,西日本旅客鉄道,呉,安芸津,,0,0
0,26,4b,西日本旅客鉄道,呉,風早,,0,0
0,26,4c,西日本旅客鉄道,呉,安浦,,0,0
0,26,4d,西日本旅客鉄道,呉,安登,,0,0
0,26,4e,西日本旅客鉄道,呉,安芸川尻,,0,0
0,26,4f,西日本旅客鉄道,呉,仁万,,0,0
0,26,50,西日本旅客鉄道,呉,広,,0,0
0,26,51,西日本旅客鉄道,呉,新広,,0,0
0,26,52,西日本旅客鉄道,呉,安芸阿賀,,0,0
0,26,53,西日本旅客鉄道,呉,呉,,0,0
0,26,54,西日本旅客鉄道,呉,川原石,,0,0
0,26,55,西日本旅客鉄道,呉,吉浦,,0,0
0,26,56,西日本旅客鉄道,呉,かるが浜,,0,0
0,26,57,西日本旅客鉄道,呉,天応,,0,0
0,26,58,西日本旅客鉄道,呉,呉ポートピア,,0,0
0,26,59,西日本旅客鉄道,呉,小屋浦,,0,0
0,26,5a,西日本旅客鉄道,呉,水尻,,0,0
0,26,5b,西日本旅客鉄道,呉,坂,,0,0
0,26,5c,西日本旅客鉄道,呉,矢野,,0,0
0,26,83,東日本旅客鉄道,大船渡,真滝,,0,0
0,26,c2,北海道旅客鉄道,千歳,新千歳空港,,0,0
0,27,3,東日本旅客鉄道,川越,日進,,0,0
0,27,4,東日本旅客鉄道,川越,西大宮,,0,0
0,27,5,東日本旅客鉄道,川越,指扇,,0,0
0,27,7,東日本旅客鉄道,川越,南古谷,,0,0
0,27,9,東日本旅客鉄道,川越,川越,,0,0
0,27,a,東日本旅客鉄道,川越,西川越,,0,0
0,27,b,東日本旅客鉄道,川越,的場,,0,0
0,27,c,東日本旅客鉄道,川越,笠幡,,0,0
0,27,d,東日本旅客鉄道,川越,武蔵高萩,,0,0
0,27,41,西日本旅客鉄道,岩徳,岩国,,0,0
0,27,42,西日本旅客鉄道,岩徳,西岩国,,0,0
0,27,43,西日本旅客鉄道,岩徳,川西,,0,0
0,27,44,西日本旅客鉄道,岩徳,柱野,,0,0
0,27,45,西日本旅客鉄道,岩徳,欽明路,,0,0
0,27,50,西日本旅客鉄道,岩徳,周防花岡,,0,0
0,27,81,東日本旅客鉄道,釜石,花巻,,0,0
0,27,82,東日本旅客鉄道,釜石,似内,,0,0
0,27,83,東日本旅客鉄道,釜石,新花巻,,0,0
0,27,84,東日本旅客鉄道,釜石,小山田,,0,0
0,27,9d,東日本旅客鉄道,釜石,釜石,,0,0
0,27,c2,東日本旅客鉄道,仙石,あおば通,,0,0
0,28,3,東日本旅客鉄道,成田,東我孫子,,0,0
0,28,4,東日本旅客鉄道,成田,湖北,,0,0
0,28,5,東日本旅客鉄道,成田,新木,,0,0
0,28,7,東日本旅客鉄道,成田,布佐,,0,0
0,28,8,東日本旅客鉄道,成田,木下,,0,0
0,28,a,東日本旅客鉄道,成田,小林,,0,0
0,28,c,東日本旅客鉄道,成田,安食,,0,0
0,28,e,東日本旅客鉄道,成田,下総松崎,,0,0
0,28,10,東日本旅客鉄道,成田,成田,,0,0
0,28,12,東日本旅客鉄道,成田,酒々井,,0,0
0,28,82,東日本旅客鉄道,山田,上盛岡,,0,0
0,28,83,東日本旅客鉄道,山田,山岸,,0,0
0,28,96,東日本旅客鉄道,山田,宮古,,0,0
0,28,97,東日本旅客鉄道,山田,磯鶏,,0,0
0,28,a2,東日本旅客鉄道,山田,鵜住居,,0,0
0,29,c,東日本旅客鉄道,武蔵野,北府中,,0,0
0,29,f,東日本旅客鉄道,武蔵野,新小平,,0,0
0,29,11,東日本旅客鉄道,武蔵野,新秋津,,0,0
0,29,12,東日本旅客鉄道,武蔵野,東所沢,,0,0
0,29,14,東日本旅客鉄道,武蔵野,新座,,0,0
0,29,16,東日本旅客鉄道,武蔵野,北朝霞,,0,0
0,29,18,東日本旅客鉄道,武蔵野,西浦和,,0,0
0,29,19,東日本旅客鉄道,武蔵野,武蔵浦和,,0,0
0,29,1c,東日本旅客鉄道,武蔵野,東浦和,,0,0
0,29,1e,東日本旅客鉄道,武蔵野,東川口,,0,0
0,29,1f,東日本旅客鉄道,武蔵野,南越谷,,0,0
0,29,20,東日本旅客鉄道,武蔵野,越谷レイクタウン,,0,0
0,29,21,東日本旅客鉄道,武蔵野,吉川,,0,0
0,29,22,東日本旅客鉄道,武蔵野,吉川美南,,0,0
0,29,23,東日本旅客鉄道,武蔵野,新三郷,,0,0
0,29,24,東日本旅客鉄道,武蔵野,三郷,,0,0
0,29,25,東日本旅客鉄道,武蔵野,南流山,,0,0
0,29,27,東日本旅客鉄道,武蔵野,新八柱,,0,0
0,29,28,東日本旅客鉄道,武蔵野,東松戸,,0,0
0,29,29,東日本旅客鉄道,武蔵野,市川大野,,0,0
0,29,2a,東日本旅客鉄道,武蔵野,船橋法典,,0,0
0,29,4e,西日本旅客鉄道,宇部,宇部岬,,0,0
0,29,50,西日本旅客鉄道,宇部,東新川,,0,0
0,29,84,東日本旅客鉄道,岩泉,岩手和井内,,0,0
0,29,86,東日本旅客鉄道,岩泉,押角,,0,0
0,2a,c,東日本旅客鉄道,横須賀,新川崎,,0,0
0,2a,d,東日本旅客鉄道,横須賀,武蔵小杉,,0,0
0,2a,d,東日本旅客鉄道,横須賀,新川崎,,0,0
0,2a,e,東日本旅客鉄道,横須賀,西大井,,0,0
0,2a,15,東日本旅客鉄道,総武本,新日本橋,,0,0
0,2a,16,東日本旅客鉄道,総武本,馬喰町,,0,0
0,2a,46,西日本旅客鉄道,小野田,雀田,,0,0
0,2a,47,西日本旅客鉄道,小野田,小野田港,,0,0
0,2a,82,東日本旅客鉄道,八戸,長苗代,,0,0
0,2a,83,東日本旅客鉄道,八戸,本八戸,,0,0
0,2a,9d,東日本旅客鉄道,八戸,久慈,,0,0
0,2a,c1,北海道旅客鉄道,室蘭本,長万部,,0,0
0,2a,c2,北海道旅客鉄道,室蘭本,旭浜,2006.3.18廃止,0,0
0,2a,c3,北海道旅客鉄道,室蘭本,静狩,,0,0
0,2a,c4,北海道旅客鉄道,室蘭本,小幌,,0,0
0,2a,c5,北海道旅客鉄道,室蘭本,礼文,,0,0
0,2a,c9,北海道旅客鉄道,室蘭本,洞爺,,0,0
0,2a,cd,北海道旅客鉄道,室蘭本,伊達紋別,,0,0
0,2a,d4,北海道旅客鉄道,室蘭本,東室蘭,,0,0
0,2a,d7,北海道旅客鉄道,室蘭本,幌別,,0,0
0,2a,da,北海道旅客鉄道,室蘭本,登別,,0,0
0,2a,e0,北海道旅客鉄道,室蘭本,白老,,0,0
0,2a,e3,北海道旅客鉄道,室蘭本,錦岡,,0,0
0,2a,e3,北海道旅客鉄道,室蘭本,錦岡,,0,0
0,2a,e5,北海道旅客鉄道,室蘭本,糸井,,0,0
0,2a,e9,北海道旅客鉄道,室蘭本,苫小牧,,0,0
0,2a,eb,北海道旅客鉄道,室蘭本,沼ノ端,,0,0
0,2a,ec,北海道旅客鉄道,室蘭本,遠浅,,0,0
0,2a,ed,北海道旅客鉄道,室蘭本,早来,,0,0
0,2a,ee,北海道旅客鉄道,室蘭本,安平,,0,0
0,2a,ef,北海道旅客鉄道,室蘭本,追分,,0,0
0,2b,42,西日本旅客鉄道,美祢,湯ノ峠,,0,0
0,2b,4f,西日本旅客鉄道,山陰本,仙崎,仙崎支線(仙崎線),0,0
0,2b,84,東日本旅客鉄道,大湊,吹越,,0,0
0,2b,86,東日本旅客鉄道,大湊,陸奥横浜,,0,0
0,2b,c6,北海道旅客鉄道,室蘭本,室蘭,支線,0,0
0,2c,7,東日本旅客鉄道,吾妻,中之条,,0,0
0,2c,e,東日本旅客鉄道,吾妻,長野原草津口,,0,0
0,2c,13,東日本旅客鉄道,吾妻,万座・鹿沢口,,0,0
0,2c,41,西日本旅客鉄道,山口,周防下郷,,0,0
0,2c,42,西日本旅客鉄道,山口,上郷,,0,0
0,2c,43,西日本旅客鉄道,山口,仁保津,,0,0
0,2c,44,西日本旅客鉄道,山口,大歳,,0,0
0,2c,4b,西日本旅客鉄道,山口,宮野,,0,0
0,2c,7c,ＪＲ,東北,福島,,0,0
0,2d,3,東日本旅客鉄道,両毛,前橋,,0,0
0,2d,5,東日本旅客鉄道,両毛,前橋大島,,0,0
0,2d,6,東日本旅客鉄道,両毛,駒形,,0,0
0,2d,8,東日本旅客鉄道,両毛,伊勢崎,,0,0
0,2d,b,東日本旅客鉄道,両毛,国定,,0,0
0,2d,d,東日本旅客鉄道,両毛,岩宿,,0,0
0,2d,10,東日本旅客鉄道,両毛,桐生,,0,0
0,2d,12,東日本旅客鉄道,両毛,小俣,,0,0
0,2d,15,東日本旅客鉄道,両毛,山前,,0,0
0,2d,18,東日本旅客鉄道,両毛,足利,,0,0
0,2d,1b,東日本旅客鉄道,両毛,富田,,0,0
0,2d,1c,東日本旅客鉄道,両毛,佐野,,0,0
0,2d,20,東日本旅客鉄道,両毛,岩舟,,0,0
0,2d,21,東日本旅客鉄道,両毛,大平下,,0,0
0,2d,22,東日本旅客鉄道,両毛,栃木,,0,0
0,2d,24,東日本旅客鉄道,両毛,思川,,0,0
0,2d,27,東日本旅客鉄道,水戸,小田林,,0,0
0,2d,28,東日本旅客鉄道,水戸,結城,,0,0
0,2d,29,東日本旅客鉄道,水戸,東結城,,0,0
0,2d,2a,東日本旅客鉄道,水戸,川島,,0,0
0,2d,2b,東日本旅客鉄道,水戸,玉戸,,0,0
0,2d,2c,東日本旅客鉄道,水戸,下館,,0,0
0,2d,2d,東日本旅客鉄道,水戸,新治,,0,0
0,2d,2e,東日本旅客鉄道,水戸,大和,,0,0
0,2d,2f,東日本旅客鉄道,水戸,岩瀬,,0,0
0,2d,30,東日本旅客鉄道,水戸,羽黒,,0,0
0,2d,31,東日本旅客鉄道,水戸,福原,,0,0
0,2d,32,東日本旅客鉄道,水戸,稲田,,0,0
0,2d,33,東日本旅客鉄道,水戸,笠間,,0,0
0,2d,34,東日本旅客鉄道,水戸,宍戸,,0,0
0,2d,42,西日本旅客鉄道,可部,三滝,,0,0
0,2d,43,西日本旅客鉄道,可部,安芸長束,,0,0
0,2d,44,西日本旅客鉄道,可部,下祇園,,0,0
0,2d,46,西日本旅客鉄道,可部,古市橋,,0,0
0,2d,47,西日本旅客鉄道,可部,大町,,0,0
0,2d,48,西日本旅客鉄道,可部,緑井,,0,0
0,2d,49,西日本旅客鉄道,可部,七軒茶屋,,0,0
0,2d,4a,西日本旅客鉄道,可部,梅林,,0,0
0,2d,4b,西日本旅客鉄道,可部,上八木,,0,0
0,2d,4c,西日本旅客鉄道,可部,中島,,0,0
0,2d,4d,西日本旅客鉄道,可部,可部,,0,0
0,2d,4e,西日本旅客鉄道,可部,河戸帆待川,,0,0
0,2d,4f,西日本旅客鉄道,可部,あき亀山,,0,0
0,2e,1,わたらせ渓谷鐵道,わたらせ渓谷,桐生,,0,0
0,2e,82,東日本旅客鉄道,仙山,東照宮,,0,0
0,2e,83,東日本旅客鉄道,仙山,北仙台,,0,0
0,2e,84,東日本旅客鉄道,仙山,北山,,0,0
0,2e,85,東日本旅客鉄道,仙山,東北福祉大前,,0,0
0,2e,86,東日本旅客鉄道,仙山,国見,,0,0
0,2e,87,東日本旅客鉄道,仙山,葛岡,,0,0
0,2e,88,東日本旅客鉄道,仙山,陸前落合,,0,0
0,2e,89,東日本旅客鉄道,仙山,愛子,,0,0
0,2e,8f,東日本旅客鉄道,仙山,作並,,0,0
0,2e,c4,北海道旅客鉄道,石勝,東追分,,0,0
0,2e,c5,北海道旅客鉄道,石勝,川端,,0,0
0,2e,c9,北海道旅客鉄道,石勝,新夕張,,0,0
0,2e,cc,北海道旅客鉄道,石勝,占冠,,0,0
0,2e,cd,北海道旅客鉄道,石勝,トマム,,0,0
0,2f,2,東日本旅客鉄道,日光,鶴田,,0,0
0,2f,3,東日本旅客鉄道,日光,鹿沼,,0,0
0,2f,4,東日本旅客鉄道,日光,文挟,,0,0
0,2f,6,東日本旅客鉄道,日光,下野大沢,,0,0
0,2f,7,東日本旅客鉄道,日光,今市,,0,0
0,2f,8,東日本旅客鉄道,日光,日光,,0,0
0,2f,48,西日本旅客鉄道,木次,木次,,0,0
0,2f,51,西日本旅客鉄道,木次,八川,,0,0
0,2f,52,西日本旅客鉄道,木次,出雲坂根,,0,0
0,2f,82,東日本旅客鉄道,陸羽東,北浦,,0,0
0,2f,85,東日本旅客鉄道,陸羽東,古川,,0,0
0,2f,a5,東日本旅客鉄道,陸羽西,津谷,,0,0
0,2f,a7,東日本旅客鉄道,陸羽西,古口,,0,0
0,2f,c6,北海道旅客鉄道,石勝,鹿ノ谷,,0,0
0,2f,c7,北海道旅客鉄道,石勝,夕張,,0,0
0,30,2,東日本旅客鉄道,烏山,下野花岡,,0,0
0,30,3,東日本旅客鉄道,烏山,仁井田,,0,0
0,30,4,東日本旅客鉄道,烏山,鴻野山,,0,0
0,30,6,東日本旅客鉄道,烏山,大金,,0,0
0,30,7,東日本旅客鉄道,烏山,小塙,,0,0
0,30,8,東日本旅客鉄道,烏山,滝,,0,0
0,30,9,東日本旅客鉄道,烏山,烏山,,0,0
0,30,4e,あいの風とやま鉄道,あいの風とやま鉄道,高岡,,0,0
0,30,81,東日本旅客鉄道,北上,北上,,0,0
0,30,82,東日本旅客鉄道,北上,柳原,,0,0
0,30,83,東日本旅客鉄道,北上,江釣子,,0,0
0,30,84,東日本旅客鉄道,北上,藤根,,0,0
0,30,86,東日本旅客鉄道,北上,立川目,,0,0
0,30,8c,東日本旅客鉄道,北上,ほっとゆだ,,0,0
0,30,e4,北海道旅客鉄道,日高本,西様似,,0,0
0,30,e5,北海道旅客鉄道,日高本,様似,,0,0
0,31,41,西日本旅客鉄道,境,米子,,0,0
0,31,42,西日本旅客鉄道,境,博労町,,0,0
0,31,43,西日本旅客鉄道,境,富士見町,,0,0
0,31,44,西日本旅客鉄道,境,後藤,,0,0
0,31,4c,西日本旅客鉄道,境,大篠津町,旧 御崎口,0,0
0,31,4d,西日本旅客鉄道,境,米子空港,旧 大篠津,0,0
0,31,81,東日本旅客鉄道,田沢湖,盛岡,,0,0
0,31,82,東日本旅客鉄道,田沢湖,大釜,,0,0
0,31,83,東日本旅客鉄道,田沢湖,小岩井,,0,0
0,31,84,東日本旅客鉄道,田沢湖,雫石,,0,0
0,31,86,東日本旅客鉄道,田沢湖,春木場,,0,0
0,31,87,東日本旅客鉄道,田沢湖,赤渕,,0,0
0,31,88,東日本旅客鉄道,田沢湖,田沢湖,,0,0
0,31,8d,東日本旅客鉄道,田沢湖,角館,,0,0
0,32,8,東日本旅客鉄道,水郡,上菅谷,,0,0
0,32,9,東日本旅客鉄道,水郡,常陸鴻巣,,0,0
0,32,66,西日本旅客鉄道,三江,船佐,,0,0
0,32,67,西日本旅客鉄道,三江,長谷,,0,0
0,32,c1,北海道旅客鉄道,留萌本,深川,,0,0
0,32,c2,北海道旅客鉄道,留萌本,北一己,,0,0
0,32,c3,北海道旅客鉄道,留萌本,秩父別,,0,0
0,32,c4,北海道旅客鉄道,留萌本,北秩父別,,0,0
0,32,c6,北海道旅客鉄道,留萌本,石狩沼田,,0,0
0,32,d1,北海道旅客鉄道,留萌本,留萌,,0,0
0,32,da,北海道旅客鉄道,留萌本,箸別,,0,0
0,32,db,北海道旅客鉄道,留萌本,増毛,,0,0
0,33,2,東日本旅客鉄道,水郡,南酒出,,0,0
0,33,7,東日本旅客鉄道,水郡,常陸太田,,0,0
0,33,42,西日本旅客鉄道,小野田,浜河内,,0,0
0,33,43,西日本旅客鉄道,小野田,長門本山,,0,0
0,33,81,東日本旅客鉄道,花輪,好摩,,0,0
0,33,82,東日本旅客鉄道,花輪,東大更,,0,0
0,34,1,真岡鐵道,真岡,下館,,0,0
0,34,2,真岡鐵道,真岡,下館二高前,,0,0
0,34,3,真岡鐵道,真岡,折本,,0,0
0,34,4,真岡鐵道,真岡,ひぐち,,0,0
0,34,5,真岡鐵道,真岡,久下田,,0,0
0,34,6,真岡鐵道,真岡,寺内,,0,0
0,34,7,真岡鐵道,真岡,真岡,,0,0
0,34,8,真岡鐵道,真岡,北真岡,,0,0
0,34,9,真岡鐵道,真岡,西田井,,0,0
0,34,a,真岡鐵道,真岡,北山,,0,0
0,34,b,真岡鐵道,真岡,益子,,0,0
0,34,c,真岡鐵道,真岡,七井,,0,0
0,34,d,真岡鐵道,真岡,多田羅,,0,0
0,34,e,真岡鐵道,真岡,市塙,,0,0
0,34,f,真岡鐵道,真岡,笹原田,,0,0
0,34,10,真岡鐵道,真岡,天矢場,,0,0
0,34,11,真岡鐵道,真岡,茂木,,0,0
0,34,c1,北海道旅客鉄道,富良野,富良野,,0,0
0,34,c2,北海道旅客鉄道,富良野,学田,,0,0
0,34,c3,北海道旅客鉄道,富良野,鹿討,,0,0
0,34,c4,北海道旅客鉄道,富良野,中富良野,,0,0
0,34,c5,北海道旅客鉄道,富良野,ラベンダー畑,臨時,0,0
0,34,c6,北海道旅客鉄道,富良野,西中,,0,0
0,34,c7,北海道旅客鉄道,富良野,上富良野,,0,0
0,34,c8,北海道旅客鉄道,富良野,美馬牛,,0,0
0,34,c9,北海道旅客鉄道,富良野,美瑛,,0,0
0,34,d3,北海道旅客鉄道,富良野,神楽岡,,0,0
0,35,2,東日本旅客鉄道,中央本,川岸,,0,0
0,35,4,東日本旅客鉄道,中央本,辰野,,0,0
0,35,5,東日本旅客鉄道,中央本,信濃川島,,0,0
0,35,6,東日本旅客鉄道,中央本,小野,,0,0
0,35,b,東日本旅客鉄道,埼京,北与野,,0,0
0,35,d,東日本旅客鉄道,埼京,与野本町,,0,0
0,35,f,東日本旅客鉄道,埼京,南与野,,0,0
0,35,11,東日本旅客鉄道,埼京,中浦和,,0,0
0,35,15,東日本旅客鉄道,埼京,北戸田,,0,0
0,35,17,東日本旅客鉄道,埼京,戸田,,0,0
0,35,19,東日本旅客鉄道,埼京,戸田公園,,0,0
0,35,1b,東日本旅客鉄道,埼京,浮間舟渡,,0,0
0,35,1d,東日本旅客鉄道,埼京,北赤羽,,0,0
0,35,42,西日本旅客鉄道,本四備讃,植松,,0,0
0,35,43,西日本旅客鉄道,本四備讃,木見,,0,0
0,35,45,西日本旅客鉄道,本四備讃,上の町,瀬戸大橋線,0,0
0,35,47,西日本旅客鉄道,本四備讃,児島,瀬戸大橋線,0,0
0,36,2,東日本旅客鉄道,外房,本千葉,,0,0
0,36,3,東日本旅客鉄道,外房,蘇我,,0,0
0,36,5,東日本旅客鉄道,外房,鎌取,,0,0
0,36,7,東日本旅客鉄道,外房,誉田,,0,0
0,36,9,東日本旅客鉄道,外房,土気,,0,0
0,36,a,東日本旅客鉄道,外房,大網,,0,0
0,36,b,東日本旅客鉄道,外房,永田,,0,0
0,36,c,東日本旅客鉄道,外房,本納,,0,0
0,36,e,東日本旅客鉄道,外房,新茂原,,0,0
0,36,f,東日本旅客鉄道,外房,茂原,,0,0
0,36,10,東日本旅客鉄道,外房,八積,,0,0
0,36,11,東日本旅客鉄道,外房,上総一ノ宮,,0,0
0,36,13,東日本旅客鉄道,外房,東浪見,,0,0
0,36,14,東日本旅客鉄道,外房,太東,,0,0
0,36,15,東日本旅客鉄道,外房,長者町,,0,0
0,36,16,東日本旅客鉄道,外房,三門,,0,0
0,36,18,東日本旅客鉄道,外房,大原,,0,0
0,36,19,東日本旅客鉄道,外房,浪花,,0,0
0,36,1a,東日本旅客鉄道,外房,御宿,,0,0
0,36,1b,東日本旅客鉄道,外房,勝浦,,0,0
0,36,1c,東日本旅客鉄道,外房,鵜原,,0,0
0,36,1e,東日本旅客鉄道,外房,上総興津,,0,0
0,36,1f,東日本旅客鉄道,外房,行川アイランド,,0,0
0,36,20,東日本旅客鉄道,外房,安房小湊,,0,0
0,36,21,東日本旅客鉄道,外房,安房天津,,0,0
0,36,22,東日本旅客鉄道,外房,安房鴨川,,0,0
0,36,81,東日本旅客鉄道,米坂,米沢,,0,0
0,36,82,東日本旅客鉄道,米坂,南米沢,,0,0
0,36,83,東日本旅客鉄道,米坂,西米沢,,0,0
0,36,84,東日本旅客鉄道,米坂,成島,,0,0
0,36,86,東日本旅客鉄道,米坂,中郡,,0,0
0,37,5,東日本旅客鉄道,内房,浜野,,0,0
0,37,6,東日本旅客鉄道,内房,八幡宿,,0,0
0,37,7,東日本旅客鉄道,内房,五井,,0,0
0,37,9,東日本旅客鉄道,内房,姉ケ崎,,0,0
0,37,b,東日本旅客鉄道,内房,長浦,,0,0
0,37,c,東日本旅客鉄道,内房,袖ケ浦,,0,0
0,37,d,東日本旅客鉄道,内房,巌根,,0,0
0,37,e,東日本旅客鉄道,内房,木更津,,0,0
0,37,10,東日本旅客鉄道,内房,君津,,0,0
0,37,11,東日本旅客鉄道,内房,青堀,,0,0
0,37,12,東日本旅客鉄道,内房,大貫,,0,0
0,37,13,東日本旅客鉄道,内房,佐貫町,,0,0
0,37,15,東日本旅客鉄道,内房,上総湊,,0,0
0,37,16,東日本旅客鉄道,内房,竹岡,,0,0
0,37,17,東日本旅客鉄道,内房,浜金谷,,0,0
0,37,18,東日本旅客鉄道,内房,保田,,0,0
0,37,1a,東日本旅客鉄道,内房,安房勝山,,0,0
0,37,1b,東日本旅客鉄道,内房,岩井,,0,0
0,37,1c,東日本旅客鉄道,内房,富浦,,0,0
0,37,1d,東日本旅客鉄道,内房,那古船形,,0,0
0,37,1f,東日本旅客鉄道,内房,館山,,0,0
0,37,20,東日本旅客鉄道,内房,九重,,0,0
0,37,21,東日本旅客鉄道,内房,千倉,,0,0
0,37,22,東日本旅客鉄道,内房,千歳,,0,0
0,37,24,東日本旅客鉄道,内房,南三原,,0,0
0,37,25,東日本旅客鉄道,内房,和田浦,,0,0
0,37,26,東日本旅客鉄道,内房,江見,,0,0
0,37,27,東日本旅客鉄道,内房,太海,,0,0
0,37,27,東日本旅客鉄道,内房,太海,,0,0
0,37,c1,北海道ちほく高原鉄道,ふるさと銀河,池田,2006.4.21廃止,0,0
0,37,c2,北海道ちほく高原鉄道,ふるさと銀河,様舞,06.4.21廃止,0,0
0,37,e4,北海道ちほく高原鉄道,ふるさと銀河,北光社,06.4.21廃止,0,0
0,37,e6,北海道ちほく高原鉄道,ふるさと銀河,北見,2006.4.21廃止,0,0
0,38,41,IGRいわて銀河鉄道,いわて銀河鉄道,盛岡,,0,0
0,38,42,IGRいわて銀河鉄道,いわて銀河鉄道,青山,,0,0
0,38,47,IGRいわて銀河鉄道,いわて銀河鉄道,渋民,,0,0
0,38,48,IGRいわて銀河鉄道,いわて銀河鉄道,好摩,,0,0
0,38,4b,IGRいわて銀河鉄道,いわて銀河鉄道,いわて沼宮内,,0,0
0,38,4c,IGRいわて銀河鉄道,いわて銀河鉄道,御堂,,0,0
0,39,3,東日本旅客鉄道,成田,久住,,0,0
0,39,5,東日本旅客鉄道,成田,滑河,,0,0
0,39,7,東日本旅客鉄道,成田,下総神崎,,0,0
0,39,8,東日本旅客鉄道,成田,大戸,,0,0
0,39,9,東日本旅客鉄道,成田,佐原,,0,0
0,39,a,東日本旅客鉄道,成田,香取,,0,0
0,39,c,東日本旅客鉄道,成田,水郷,,0,0
0,39,d,東日本旅客鉄道,成田,小見川,,0,0
0,39,e,東日本旅客鉄道,成田,笹川,,0,0
0,39,f,東日本旅客鉄道,成田,下総橘,,0,0
0,39,10,東日本旅客鉄道,成田,下総豊里,,0,0
0,39,11,東日本旅客鉄道,成田,椎柴,,0,0
0,39,41,青い森鉄道,青い森鉄道,目時,,0,0
0,39,47,青い森鉄道,青い森鉄道,北高岩,,0,0
0,39,48,青い森鉄道,青い森鉄道,八戸,,0,0
0,39,6b,青い森鉄道,青い森鉄道,東青森,,0,0
0,39,6e,青い森鉄道,青い森鉄道,青森,,0,0
0,39,8d,東日本旅客鉄道,津軽,蟹田,津軽海峡線,0,0
0,39,8e,東日本旅客鉄道,津軽,中小国,,0,0
0,39,91,東日本旅客鉄道,津軽,津軽二股,,0,0
0,39,96,東日本旅客鉄道,津軽,三厩,,0,0
0,3a,1,東日本旅客鉄道,久留里,木更津,,0,0
0,3a,2,東日本旅客鉄道,久留里,祇園,,0,0
0,3a,3,東日本旅客鉄道,久留里,上総清川,,0,0
0,3a,4,東日本旅客鉄道,久留里,東清川,,0,0
0,3a,5,東日本旅客鉄道,久留里,横田,,0,0
0,3a,6,東日本旅客鉄道,久留里,東横田,,0,0
0,3a,7,東日本旅客鉄道,久留里,馬来田,,0,0
0,3a,8,東日本旅客鉄道,久留里,下郡,,0,0
0,3a,a,東日本旅客鉄道,久留里,小櫃,,0,0
0,3a,b,東日本旅客鉄道,久留里,俵田,,0,0
0,3a,c,東日本旅客鉄道,久留里,久留里,,0,0
0,3a,d,東日本旅客鉄道,久留里,平山,,0,0
0,3a,f,東日本旅客鉄道,久留里,上総松丘,,0,0
0,3a,10,東日本旅客鉄道,久留里,上総亀山,,0,0
0,3a,14,東日本旅客鉄道,成田,空港第2ビル,成田空港高速鉄道,0,0
0,3a,16,東日本旅客鉄道,成田,成田空港,成田空港高速鉄道,0,0
0,3b,2,東日本旅客鉄道,東金,福俵,,0,0
0,3b,3,東日本旅客鉄道,東金,東金,,0,0
0,3b,4,東日本旅客鉄道,東金,求名,,0,0
0,3b,84,東日本旅客鉄道,五能,北能代,,0,0
0,3b,86,東日本旅客鉄道,五能,鳥形,,0,0
0,3c,d,東日本旅客鉄道,鹿島,鹿島神宮,,0,0
0,3c,e,東日本旅客鉄道,鹿島,延方,,0,0
0,3c,10,東日本旅客鉄道,鹿島,潮来,,0,0
0,3c,11,東日本旅客鉄道,鹿島,十二橋,,0,0
0,3c,81,東日本旅客鉄道,男鹿,追分,,0,0
0,3c,82,東日本旅客鉄道,男鹿,出戸浜,,0,0
0,3c,83,東日本旅客鉄道,男鹿,上二田,,0,0
0,3c,84,東日本旅客鉄道,男鹿,二田,,0,0
0,3c,86,東日本旅客鉄道,男鹿,天王,,0,0
0,3d,2,東海旅客鉄道,御殿場,下曽我,,0,0
0,3d,3,東海旅客鉄道,御殿場,上大井,,0,0
0,3d,4,東海旅客鉄道,御殿場,相模金子,,0,0
0,3d,6,東海旅客鉄道,御殿場,松田,,0,0
0,3d,7,東海旅客鉄道,御殿場,東山北,,0,0
0,3d,8,東海旅客鉄道,御殿場,山北,,0,0
0,3d,9,東海旅客鉄道,御殿場,谷峨,,0,0
0,3d,b,東海旅客鉄道,御殿場,駿河小山,,0,0
